Reference:  320 apertures in PRDOPSSOC-043
Comparison: 320 apertures in pre-delivery

Number of modified apertures 240. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA1_GRISMTS128               Sci2IdlX55 2.400027358843827e-22 2.451494109623453e-22        0.000000     2.0994
NRCA1_GRISMTS128               Sci2IdlY10 -4.814047714429964e-05 -4.869330121459469e-05        0.000001     1.1353
NRCA1_GRISMTS128               Sci2IdlY11   0.03163867403593153    0.0316389533706297        0.000000     0.0009
NRCA1_GRISMTS128               Sci2IdlY20 5.906677631139747e-08 5.906873801228092e-08        0.000000     0.0033
NRCA1_GRISMTS128               Sci2IdlY21 5.768342449556966e-08 5.780477496535432e-08        0.000000     0.2099
NRCA1_GRISMTS128               Sci2IdlY22 -1.74540478951372e-07 -1.74538162637081e-07        0.000000     0.0013
NRCA1_GRISMTS128               Sci2IdlY30 1.488850753427395e-13 1.434415748059582e-13        0.000000     3.6562
NRCA1_GRISMTS128               Sci2IdlY31 1.074069129463096e-11 1.073906844555451e-11        0.000000     0.0151
NRCA1_GRISMTS128               Sci2IdlY32 -3.154435766220255e-13 -3.347949544143055e-13        0.000000     5.7801
NRCA1_GRISMTS128               Sci2IdlY33 1.466394339663499e-11 1.466296395500952e-11        0.000000     0.0067
NRCA1_GRISMTS128               Sci2IdlY40 -2.420137142123051e-16 -2.419195124199997e-16        0.000000     0.0389
NRCA1_GRISMTS128               Sci2IdlY41 -8.908314347709341e-17 -8.569852975081049e-17        0.000000     3.7994
NRCA1_GRISMTS128               Sci2IdlY42 -1.791700314783938e-15 -1.791400560394253e-15        0.000000     0.0167
NRCA1_GRISMTS128               Sci2IdlY43 -1.081068773216446e-16 -1.049295867347884e-16        0.000000     2.9390
NRCA1_GRISMTS128               Sci2IdlY44 -1.457358655980706e-15 -1.45725376490549e-15        0.000000     0.0072
NRCA1_GRISMTS128               Sci2IdlY50 3.043805561386433e-21 3.038497223197446e-21        0.000000     0.1744
NRCA1_GRISMTS128               Sci2IdlY51 1.585185568615666e-19 1.585181665517399e-19        0.000000     0.0002
NRCA1_GRISMTS128               Sci2IdlY52 1.470310983079649e-20 1.469219920235384e-20        0.000000     0.0742
NRCA1_GRISMTS128               Sci2IdlY53 2.971757218048175e-19 2.971753705676594e-19        0.000000     0.0001
NRCA1_GRISMTS128               Sci2IdlY54 1.061634063048266e-20 1.061087697205455e-20        0.000000     0.0515
NRCA1_GRISMTS128               Idl2SciX10     31.89231275267955     31.89201916835517        0.000294     0.0009
NRCA1_GRISMTS128               Idl2SciX11 0.0001972594290507168 0.0001970058350603578        0.000000     0.1286
NRCA1_GRISMTS128               Idl2SciX20 -0.0009309366084502264 -0.000935537252949969        0.000005     0.4918
NRCA1_GRISMTS128               Idl2SciX21  0.007247578664134597  0.007247305772017864        0.000000     0.0038
NRCA1_GRISMTS128               Idl2SciX22 0.0008179669821533173 0.0008160707790697772        0.000002     0.2318
NRCA1_GRISMTS128               Idl2SciX30 -9.850853777199735e-06 -9.847685928915124e-06        0.000000     0.0322
NRCA1_GRISMTS128               Idl2SciX31 -1.117592309605126e-06 -1.103308282562611e-06        0.000000     1.2781
NRCA1_GRISMTS128               Idl2SciX32 -9.855019740538107e-06 -9.852595026493408e-06        0.000000     0.0246
NRCA1_GRISMTS128               Idl2SciX33 6.641522811497498e-08 7.162013478766053e-08        0.000000     7.2674
NRCA1_GRISMTS128               Idl2SciX40 4.840474067037855e-09 4.729176989362511e-09        0.000000     2.2993
NRCA1_GRISMTS128               Idl2SciX41 2.808875275737375e-08 2.808115091290005e-08        0.000000     0.0271
NRCA1_GRISMTS128               Idl2SciX42 6.630128619450718e-09 6.490305057763572e-09        0.000000     2.1089
NRCA1_GRISMTS128               Idl2SciX43 2.927953809928359e-08 2.927437548109961e-08        0.000000     0.0176
NRCA1_GRISMTS128               Idl2SciX44 1.119731028398121e-09 1.094924492821585e-09        0.000000     2.2154
NRCA1_GRISMTS128               Idl2SciX50 -1.362912200335901e-10 -1.362915776252586e-10        0.000000     0.0003
NRCA1_GRISMTS128               Idl2SciX51 -9.520715008177981e-12 -9.516368430993993e-12        0.000000     0.0457
NRCA1_GRISMTS128               Idl2SciX53 -1.12865878605547e-11 -1.127629542434244e-11        0.000000     0.0912
NRCA1_GRISMTS128               Idl2SciX54 -1.436671406378994e-10 -1.436667592086175e-10        0.000000     0.0003
NRCA1_GRISMTS128               Idl2SciX55 -2.484662805634277e-12 -2.47926553935009e-12        0.000000     0.2172
NRCA1_GRISMTS128               Idl2SciY10   0.04895116590101236   0.04951004603104101        0.000559     1.1288
NRCA1_GRISMTS128               Idl2SciY11     31.60620349524303     31.60592566083102        0.000278     0.0009
NRCA1_GRISMTS128               Idl2SciY20 -0.001895643124873454 -0.001895762669993445        0.000000     0.0063
NRCA1_GRISMTS128               Idl2SciY21 -0.001802030550086675 -0.001805471401484206        0.000003     0.1906
NRCA1_GRISMTS128               Idl2SciY22  0.005493648185785275  0.005493420104283255        0.000000     0.0042
NRCA1_GRISMTS128               Idl2SciY30 -5.994846576174224e-08 -5.43356165461299e-08        0.000000     9.3628
NRCA1_GRISMTS128               Idl2SciY31 -1.210613293368631e-05 -1.210339251168423e-05        0.000000     0.0226
NRCA1_GRISMTS128               Idl2SciY32 -1.363192836177666e-06 -1.348135167998907e-06        0.000000     1.1046
NRCA1_GRISMTS128               Idl2SciY33  -1.2414462680162e-05 -1.241318484960055e-05        0.000000     0.0103
NRCA1_GRISMTS128               Idl2SciY40 9.186693157150411e-09 9.185819402459012e-09        0.000000     0.0095
NRCA1_GRISMTS128               Idl2SciY41 5.411061037908818e-09  5.31810007935896e-09        0.000000     1.7180
NRCA1_GRISMTS128               Idl2SciY42 4.705974769613628e-08 4.705398598992026e-08        0.000000     0.0122
NRCA1_GRISMTS128               Idl2SciY43 5.744303944771324e-09 5.653771545680393e-09        0.000000     1.5760
NRCA1_GRISMTS128               Idl2SciY44 3.698069896000682e-08 3.697805281434133e-08        0.000000     0.0072
NRCA1_GRISMTS128               Idl2SciY50 -9.61912767808455e-13 -9.673301620384924e-13        0.000000     0.5600
NRCA1_GRISMTS128               Idl2SciY51 -1.442024992622027e-10 -1.442029506703537e-10        0.000000     0.0003
NRCA1_GRISMTS128               Idl2SciY52 -8.414474010255784e-12 -8.424425888389288e-12        0.000000     0.1181
NRCA1_GRISMTS128               Idl2SciY54 -6.812474199359658e-12 -6.81669276235862e-12        0.000000     0.0619
NRCA1_GRISMTS128               Idl2SciY55 -1.346870807824094e-10 -1.346868247727865e-10        0.000000     0.0002

NRCA1_GRISMTS64                   XDetRef                 67.38                 62.12        5.260000     7.8065
NRCA1_GRISMTS64                   YDetRef                167.83                 167.9        0.070000     0.0417
NRCA1_GRISMTS64                   XSciRef               1981.62               1986.88        5.260000     0.2647
NRCA1_GRISMTS64                   YSciRef                 33.83                  33.9        0.070000     0.2065
NRCA1_GRISMTS64                 XSciScale            0.03135438            0.03135467        0.000000     0.0009
NRCA1_GRISMTS64                 YSciScale            0.03163867            0.03163895        0.000000     0.0009
NRCA1_GRISMTS64                     V2Ref             90.825526             90.664704        0.160822     0.1771
NRCA1_GRISMTS64                     V3Ref           -554.734394            -554.87971        0.145316     0.0262
NRCA1_GRISMTS64               V3IdlYAngle           -0.28185863             -0.295653        0.013794     4.6657
NRCA1_GRISMTS64               V3SciXAngle          -90.34585835          -90.35965272        0.013794     0.0153
NRCA1_GRISMTS64               V3SciYAngle          -90.34585835          -90.35965272        0.013794     0.0153
NRCA1_GRISMTS64                 XIdlVert1              -62.0964              -62.2613        0.164900     0.2649
NRCA1_GRISMTS64                 XIdlVert2                2.0975                1.9326        0.164900     7.8617
NRCA1_GRISMTS64                 XIdlVert3                2.0965                1.9317        0.164800     7.8607
NRCA1_GRISMTS64                 XIdlVert4              -62.0672               -62.232        0.164800     0.2648
NRCA1_GRISMTS64                 YIdlVert1               -0.7302               -0.7298        0.000400     0.0548
NRCA1_GRISMTS64                 YIdlVert2               -1.0578               -1.0598        0.002000     0.1887
NRCA1_GRISMTS64                 YIdlVert3                0.9674                0.9653        0.002100     0.2171
NRCA1_GRISMTS64                 YIdlVert4                1.2903                1.2907        0.000400     0.0310
NRCA1_GRISMTS64                Sci2IdlX10   0.03135434161048806   0.03135462912584305        0.000000     0.0009
NRCA1_GRISMTS64                Sci2IdlX20 2.893158430023053e-08 2.908029980315921e-08        0.000000     0.5114
NRCA1_GRISMTS64                Sci2IdlX21 -2.254009392603398e-07 -2.253981868761129e-07        0.000000     0.0012
NRCA1_GRISMTS64                Sci2IdlX22 -2.584280775406274e-08 -2.578052292286461e-08        0.000000     0.2410
NRCA1_GRISMTS64                Sci2IdlX30 9.289727356804718e-12 9.287824677848429e-12        0.000000     0.0205
NRCA1_GRISMTS64                Sci2IdlX31 -1.072721911121141e-13 -1.274575849083984e-13        0.000000    15.8369
NRCA1_GRISMTS64                Sci2IdlX32 1.307996381283607e-11 1.307799511870385e-11        0.000000     0.0151
NRCA1_GRISMTS64                Sci2IdlX33 3.888622532163693e-13 3.824615753086772e-13        0.000000     1.6460
NRCA1_GRISMTS64                Sci2IdlX40 -8.828269877643914e-17 -8.457671192202751e-17        0.000000     4.1979
NRCA1_GRISMTS64                Sci2IdlX41 -1.304106511602224e-15 -1.303850958100877e-15        0.000000     0.0196
NRCA1_GRISMTS64                Sci2IdlX42 -1.621617528187698e-16 -1.576464721628415e-16        0.000000     2.7844
NRCA1_GRISMTS64                Sci2IdlX43 -1.320186678342701e-15 -1.320051960866105e-15        0.000000     0.0102
NRCA1_GRISMTS64                Sci2IdlX44 -4.046257261813845e-17 -3.975262907837791e-17        0.000000     1.7546
NRCA1_GRISMTS64                Sci2IdlX51 1.038647131139162e-20 1.039242651409831e-20        0.000000     0.0573
NRCA1_GRISMTS64                Sci2IdlX52 2.904239178730478e-19 2.904244700331321e-19        0.000000     0.0002
NRCA1_GRISMTS64                Sci2IdlX53 9.343812275019465e-21  9.35497653761944e-21        0.000000     0.1193
NRCA1_GRISMTS64                Sci2IdlX54 1.454340075971356e-19 1.454344063281796e-19        0.000000     0.0003
NRCA1_GRISMTS64                Sci2IdlX55 2.400027358843827e-22 2.451494109623453e-22        0.000000     2.0994
NRCA1_GRISMTS64                Sci2IdlY10 -4.814047714429964e-05 -4.869330121459468e-05        0.000001     1.1353
NRCA1_GRISMTS64                Sci2IdlY11   0.03163867403593153    0.0316389533706297        0.000000     0.0009
NRCA1_GRISMTS64                Sci2IdlY20 5.906677631139747e-08 5.906873801228092e-08        0.000000     0.0033
NRCA1_GRISMTS64                Sci2IdlY21 5.768342449556966e-08 5.780477496535432e-08        0.000000     0.2099
NRCA1_GRISMTS64                Sci2IdlY22 -1.74540478951372e-07 -1.74538162637081e-07        0.000000     0.0013
NRCA1_GRISMTS64                Sci2IdlY30 1.488850753427395e-13 1.434415748059582e-13        0.000000     3.6562
NRCA1_GRISMTS64                Sci2IdlY31 1.074069129463096e-11 1.073906844555451e-11        0.000000     0.0151
NRCA1_GRISMTS64                Sci2IdlY32 -3.154435766220255e-13 -3.347949544143055e-13        0.000000     5.7801
NRCA1_GRISMTS64                Sci2IdlY33 1.466394339663499e-11 1.466296395500952e-11        0.000000     0.0067
NRCA1_GRISMTS64                Sci2IdlY40 -2.420137142123051e-16 -2.419195124199997e-16        0.000000     0.0389
NRCA1_GRISMTS64                Sci2IdlY41 -8.908314347709341e-17 -8.569852975081049e-17        0.000000     3.7994
NRCA1_GRISMTS64                Sci2IdlY42 -1.791700314783938e-15 -1.791400560394253e-15        0.000000     0.0167
NRCA1_GRISMTS64                Sci2IdlY43 -1.081068773216446e-16 -1.049295867347884e-16        0.000000     2.9390
NRCA1_GRISMTS64                Sci2IdlY44 -1.457358655980706e-15 -1.45725376490549e-15        0.000000     0.0072
NRCA1_GRISMTS64                Sci2IdlY50 3.043805561386433e-21 3.038497223197446e-21        0.000000     0.1744
NRCA1_GRISMTS64                Sci2IdlY51 1.585185568615666e-19 1.585181665517399e-19        0.000000     0.0002
NRCA1_GRISMTS64                Sci2IdlY52 1.470310983079649e-20 1.469219920235384e-20        0.000000     0.0742
NRCA1_GRISMTS64                Sci2IdlY53 2.971757218048175e-19 2.971753705676594e-19        0.000000     0.0001
NRCA1_GRISMTS64                Sci2IdlY54 1.061634063048266e-20 1.061087697205455e-20        0.000000     0.0515
NRCA1_GRISMTS64                Idl2SciX10     31.89231275267955     31.89201916835517        0.000294     0.0009
NRCA1_GRISMTS64                Idl2SciX11 0.0001972594290507168 0.0001970058350603578        0.000000     0.1286
NRCA1_GRISMTS64                Idl2SciX20 -0.0009309366084502264 -0.000935537252949969        0.000005     0.4918
NRCA1_GRISMTS64                Idl2SciX21  0.007247578664134597  0.007247305772017864        0.000000     0.0038
NRCA1_GRISMTS64                Idl2SciX22 0.0008179669821533173 0.0008160707790697772        0.000002     0.2318
NRCA1_GRISMTS64                Idl2SciX30 -9.850853777199735e-06 -9.847685928915124e-06        0.000000     0.0322
NRCA1_GRISMTS64                Idl2SciX31 -1.117592309605126e-06 -1.103308282562611e-06        0.000000     1.2781
NRCA1_GRISMTS64                Idl2SciX32 -9.855019740538107e-06 -9.852595026493408e-06        0.000000     0.0246
NRCA1_GRISMTS64                Idl2SciX33 6.641522811497498e-08 7.162013478766054e-08        0.000000     7.2674
NRCA1_GRISMTS64                Idl2SciX40 4.840474067037855e-09 4.729176989362511e-09        0.000000     2.2993
NRCA1_GRISMTS64                Idl2SciX41 2.808875275737375e-08 2.808115091290005e-08        0.000000     0.0271
NRCA1_GRISMTS64                Idl2SciX42 6.630128619450718e-09 6.490305057763572e-09        0.000000     2.1089
NRCA1_GRISMTS64                Idl2SciX43 2.927953809928359e-08 2.927437548109961e-08        0.000000     0.0176
NRCA1_GRISMTS64                Idl2SciX44 1.119731028398121e-09 1.094924492821585e-09        0.000000     2.2154
NRCA1_GRISMTS64                Idl2SciX50 -1.362912200335901e-10 -1.362915776252586e-10        0.000000     0.0003
NRCA1_GRISMTS64                Idl2SciX51 -9.520715008177981e-12 -9.516368430993993e-12        0.000000     0.0457
NRCA1_GRISMTS64                Idl2SciX53 -1.12865878605547e-11 -1.127629542434244e-11        0.000000     0.0912
NRCA1_GRISMTS64                Idl2SciX54 -1.436671406378994e-10 -1.436667592086175e-10        0.000000     0.0003
NRCA1_GRISMTS64                Idl2SciX55 -2.484662805634277e-12 -2.47926553935009e-12        0.000000     0.2172
NRCA1_GRISMTS64                Idl2SciY10   0.04895116590101236   0.04951004603104101        0.000559     1.1288
NRCA1_GRISMTS64                Idl2SciY11     31.60620349524303     31.60592566083102        0.000278     0.0009
NRCA1_GRISMTS64                Idl2SciY20 -0.001895643124873454 -0.001895762669993445        0.000000     0.0063
NRCA1_GRISMTS64                Idl2SciY21 -0.001802030550086675 -0.001805471401484206        0.000003     0.1906
NRCA1_GRISMTS64                Idl2SciY22  0.005493648185785275  0.005493420104283255        0.000000     0.0042
NRCA1_GRISMTS64                Idl2SciY30 -5.994846576174224e-08 -5.433561654612989e-08        0.000000     9.3628
NRCA1_GRISMTS64                Idl2SciY31 -1.210613293368631e-05 -1.210339251168423e-05        0.000000     0.0226
NRCA1_GRISMTS64                Idl2SciY32 -1.363192836177666e-06 -1.348135167998907e-06        0.000000     1.1046
NRCA1_GRISMTS64                Idl2SciY33  -1.2414462680162e-05 -1.241318484960055e-05        0.000000     0.0103
NRCA1_GRISMTS64                Idl2SciY40 9.186693157150411e-09 9.185819402459012e-09        0.000000     0.0095
NRCA1_GRISMTS64                Idl2SciY41 5.411061037908818e-09  5.31810007935896e-09        0.000000     1.7180
NRCA1_GRISMTS64                Idl2SciY42 4.705974769613628e-08 4.705398598992026e-08        0.000000     0.0122
NRCA1_GRISMTS64                Idl2SciY43 5.744303944771324e-09 5.653771545680393e-09        0.000000     1.5760
NRCA1_GRISMTS64                Idl2SciY44 3.698069896000682e-08 3.697805281434133e-08        0.000000     0.0072
NRCA1_GRISMTS64                Idl2SciY50 -9.61912767808455e-13 -9.673301620384924e-13        0.000000     0.5600
NRCA1_GRISMTS64                Idl2SciY51 -1.442024992622027e-10 -1.442029506703537e-10        0.000000     0.0003
NRCA1_GRISMTS64                Idl2SciY52 -8.414474010255784e-12 -8.424425888389288e-12        0.000000     0.1181
NRCA1_GRISMTS64                Idl2SciY54 -6.812474199359658e-12 -6.81669276235862e-12        0.000000     0.0619
NRCA1_GRISMTS64                Idl2SciY55 -1.346870807824094e-10 -1.346868247727865e-10        0.000000     0.0002

NRCA3_GRISMTS                       V2Ref             51.223325             51.243476        0.020151     0.0393
NRCA3_GRISMTS                       V3Ref           -525.861133           -526.035181        0.174048     0.0331
NRCA3_GRISMTS                 V3IdlYAngle            0.28517087            0.28044995        0.004721     1.6555
NRCA3_GRISMTS                 V3SciXAngle          -89.95329069          -89.95801161        0.004721     0.0052
NRCA3_GRISMTS                 V3SciYAngle            0.28517087            0.28044995        0.004721     1.6555

NRCA3_GRISMTS256                    V2Ref             51.089919             51.112449        0.022530     0.0441
NRCA3_GRISMTS256                    V3Ref           -554.754651            -554.92871        0.174059     0.0314
NRCA3_GRISMTS256              V3IdlYAngle            0.24543734            0.24071642        0.004721     1.9235
NRCA3_GRISMTS256              V3SciXAngle          -90.09165274          -90.09637366        0.004721     0.0052
NRCA3_GRISMTS256              V3SciYAngle            0.24543734            0.24071642        0.004721     1.9235

NRCA3_GRISMTS128                    V2Ref             51.089919             51.112449        0.022530     0.0441
NRCA3_GRISMTS128                    V3Ref           -554.754651            -554.92871        0.174059     0.0314
NRCA3_GRISMTS128              V3IdlYAngle            0.24543734            0.24071642        0.004721     1.9235
NRCA3_GRISMTS128              V3SciXAngle          -90.09165274          -90.09637366        0.004721     0.0052
NRCA3_GRISMTS128              V3SciYAngle            0.24543734            0.24071642        0.004721     1.9235

NRCA3_GRISMTS64                     V2Ref             51.089919             51.112449        0.022530     0.0441
NRCA3_GRISMTS64                     V3Ref           -554.754651            -554.92871        0.174059     0.0314
NRCA3_GRISMTS64               V3IdlYAngle            0.24543734            0.24071642        0.004721     1.9235
NRCA3_GRISMTS64               V3SciXAngle          -90.09165274          -90.09637366        0.004721     0.0052
NRCA3_GRISMTS64               V3SciYAngle            0.24543734            0.24071642        0.004721     1.9235

NRCA5_TAGRISMTS32                   V2Ref             73.230038             73.069175        0.160863     0.2197
NRCA5_TAGRISMTS32                   V3Ref           -551.540173           -551.741522        0.201349     0.0365
NRCA5_TAGRISMTS32             V3IdlYAngle           -0.06458732           -0.06509753        0.000510     0.7838
NRCA5_TAGRISMTS32             V3SciXAngle          -90.26861152          -90.26912174        0.000510     0.0006
NRCA5_TAGRISMTS32             V3SciYAngle           -0.06458732           -0.06509753        0.000510     0.7838

NRCA5_TAGRISMTS32_F405N             V2Ref             73.236065             73.075202        0.160863     0.2196
NRCA5_TAGRISMTS32_F405N             V3Ref           -551.527759           -551.729108        0.201349     0.0365
NRCA5_TAGRISMTS32_F405N       V3IdlYAngle           -0.06464104           -0.06515125        0.000510     0.7831
NRCA5_TAGRISMTS32_F405N       V3SciXAngle          -90.26859963          -90.26910984        0.000510     0.0006
NRCA5_TAGRISMTS32_F405N       V3SciYAngle           -0.06464104           -0.06515125        0.000510     0.7831

NRCA5_TAGRISMTS_SCI_F322W2           V2Ref             50.773436             50.612603        0.160833     0.3168
NRCA5_TAGRISMTS_SCI_F322W2           V3Ref            -555.02766            -555.22921        0.201550     0.0363
NRCA5_TAGRISMTS_SCI_F322W2     V3IdlYAngle            0.22691703            0.22640682        0.000510     0.2248
NRCA5_TAGRISMTS_SCI_F322W2     V3SciXAngle           -90.1487502          -90.14926042        0.000510     0.0006
NRCA5_TAGRISMTS_SCI_F322W2     V3SciYAngle            0.22691703            0.22640682        0.000510     0.2248

NRCA5_TAGRISMTS_SCI_F444W           V2Ref              90.81783             90.656996        0.160834     0.1771
NRCA5_TAGRISMTS_SCI_F444W           V3Ref           -554.840334           -555.041527        0.201193     0.0362
NRCA5_TAGRISMTS_SCI_F444W     V3IdlYAngle           -0.30313524           -0.30364545        0.000510     0.1680
NRCA5_TAGRISMTS_SCI_F444W     V3SciXAngle          -90.38931465          -90.38982486        0.000510     0.0006
NRCA5_TAGRISMTS_SCI_F444W     V3SciYAngle           -0.30313524           -0.30364545        0.000510     0.1680

NRCB5_GRISM256_F322W2               V2Ref            -54.985173            -54.880673        0.104500     0.1901
NRCB5_GRISM256_F322W2               V3Ref           -429.077935            -429.09244        0.014505     0.0034
NRCB5_GRISM256_F322W2         V3IdlYAngle           -0.43371602           -0.44199664        0.008281     1.8735
NRCB5_GRISM256_F322W2         V3SciXAngle          -90.53571005          -90.54399067        0.008281     0.0091
NRCB5_GRISM256_F322W2         V3SciYAngle           -0.43371602           -0.44199664        0.008281     1.8735

NRCB5_GRISM128_F322W2               V2Ref            -54.985173            -54.880673        0.104500     0.1901
NRCB5_GRISM128_F322W2               V3Ref           -429.077935            -429.09244        0.014505     0.0034
NRCB5_GRISM128_F322W2         V3IdlYAngle           -0.43371602           -0.44199664        0.008281     1.8735
NRCB5_GRISM128_F322W2         V3SciXAngle          -90.53571005          -90.54399067        0.008281     0.0091
NRCB5_GRISM128_F322W2         V3SciYAngle           -0.43371602           -0.44199664        0.008281     1.8735

NRCB5_GRISM64_F322W2                V2Ref            -54.985173            -54.880673        0.104500     0.1901
NRCB5_GRISM64_F322W2                V3Ref           -429.077935            -429.09244        0.014505     0.0034
NRCB5_GRISM64_F322W2          V3IdlYAngle           -0.43371602           -0.44199664        0.008281     1.8735
NRCB5_GRISM64_F322W2          V3SciXAngle          -90.53571005          -90.54399067        0.008281     0.0091
NRCB5_GRISM64_F322W2          V3SciYAngle           -0.43371602           -0.44199664        0.008281     1.8735

NRCB2_GRISMTS256                    V2Ref            -95.510718            -97.210212        1.699494     1.7483
NRCB2_GRISMTS256                    V3Ref           -552.796015           -552.786133        0.009882     0.0018
NRCB2_GRISMTS256              V3IdlYAngle            0.63103942            0.59084682        0.040193     6.3693
NRCB2_GRISMTS256              V3SciXAngle          -89.29167774          -89.33187034        0.040193     0.0450
NRCB2_GRISMTS256              V3SciYAngle            0.63103942            0.59084682        0.040193     6.3693

NRCB2_GRISMTS128                    V2Ref            -95.510718            -97.210212        1.699494     1.7483
NRCB2_GRISMTS128                    V3Ref           -552.796015           -552.786133        0.009882     0.0018
NRCB2_GRISMTS128              V3IdlYAngle            0.63103942            0.59084682        0.040193     6.3693
NRCB2_GRISMTS128              V3SciXAngle          -89.29167774          -89.33187034        0.040193     0.0450
NRCB2_GRISMTS128              V3SciYAngle            0.63103942            0.59084682        0.040193     6.3693

NRCB2_GRISMTS64                     V2Ref            -95.510718            -97.210212        1.699494     1.7483
NRCB2_GRISMTS64                     V3Ref           -552.796015           -552.786133        0.009882     0.0018
NRCB2_GRISMTS64               V3IdlYAngle            0.63103942            0.59084682        0.040193     6.3693
NRCB2_GRISMTS64               V3SciXAngle          -89.29167774          -89.33187034        0.040193     0.0450
NRCB2_GRISMTS64               V3SciYAngle            0.63103942            0.59084682        0.040193     6.3693

NRCB4_GRISMTS256                  XDetRef                952.02               1009.89       57.870000     5.7303
NRCB4_GRISMTS256                  YDetRef                175.93                176.03        0.100000     0.0568
NRCB4_GRISMTS256                  XSciRef               1096.98               1039.11       57.870000     5.2754
NRCB4_GRISMTS256                  YSciRef                175.93                176.03        0.100000     0.0568
NRCB4_GRISMTS256                XSciScale            0.03145259            0.03146012        0.000008     0.0239
NRCB4_GRISMTS256                YSciScale            0.03170261            0.03170759        0.000005     0.0157
NRCB4_GRISMTS256                    V2Ref            -54.985173            -54.880673        0.104500     0.1901
NRCB4_GRISMTS256                    V3Ref           -552.517175           -552.463251        0.053924     0.0098
NRCB4_GRISMTS256              V3IdlYAngle           -0.25070625           -0.32726333        0.076557    23.3931
NRCB4_GRISMTS256              V3SciXAngle          -89.91480535          -89.99136242        0.076557     0.0851
NRCB4_GRISMTS256              V3SciYAngle          -89.91480535          -89.99136242        0.076557     0.0851
NRCB4_GRISMTS256                XIdlVert1              -34.6252              -32.8026        1.822600     5.2638
NRCB4_GRISMTS256                XIdlVert2               29.9161               31.7385        1.822400     5.7419
NRCB4_GRISMTS256                XIdlVert3               29.8606               31.6796        1.819000     5.7419
NRCB4_GRISMTS256                XIdlVert4              -34.5591              -32.7399        1.819200     5.2640
NRCB4_GRISMTS256                YIdlVert1               -5.7094               -5.7162        0.006800     0.1190
NRCB4_GRISMTS256                YIdlVert2               -5.3359               -5.3158        0.020100     0.3767
NRCB4_GRISMTS256                YIdlVert3                2.7658                 2.786        0.020200     0.7251
NRCB4_GRISMTS256                YIdlVert4                2.4389                2.4321        0.006800     0.2788
NRCB4_GRISMTS256               Sci2IdlX10   0.03145210601651104   0.03145959864380533        0.000007     0.0238
NRCB4_GRISMTS256               Sci2IdlX20 -6.461008640579512e-08 -6.65298468784657e-08        0.000000     2.8856
NRCB4_GRISMTS256               Sci2IdlX21 -2.286783095237223e-07 -2.291770630823576e-07        0.000000     0.2176
NRCB4_GRISMTS256               Sci2IdlX22 1.133573850647759e-08 1.061731703807651e-08        0.000000     6.3377
NRCB4_GRISMTS256               Sci2IdlX30 1.083236306124523e-11 1.101375543928531e-11        0.000000     1.6470
NRCB4_GRISMTS256               Sci2IdlX31 4.542579230941649e-12 4.745393382437721e-12        0.000000     4.2739
NRCB4_GRISMTS256               Sci2IdlX32 1.362845623593357e-11 1.373015177973493e-11        0.000000     0.7407
NRCB4_GRISMTS256               Sci2IdlX33 1.044536863329185e-12 1.110432991815619e-12        0.000000     5.9343
NRCB4_GRISMTS256               Sci2IdlX40 -7.656466059030555e-16 -8.065200507516132e-16        0.000000     5.0679
NRCB4_GRISMTS256               Sci2IdlX41 -1.199002173195365e-15 -1.195539421293291e-15        0.000000     0.2888
NRCB4_GRISMTS256               Sci2IdlX42 -8.737469371243849e-16 -9.235381856229403e-16        0.000000     5.3914
NRCB4_GRISMTS256               Sci2IdlX43 -1.245708671862301e-15 -1.243813956758579e-15        0.000000     0.1521
NRCB4_GRISMTS256               Sci2IdlX44 -1.234759235536575e-16 -1.313196425915304e-16        0.000000     5.9730
NRCB4_GRISMTS256               Sci2IdlX50 1.415747722197485e-19 1.415759021758299e-19        0.000000     0.0008
NRCB4_GRISMTS256               Sci2IdlX51 -1.342574880925628e-20 -1.349209201545386e-20        0.000000     0.4917
NRCB4_GRISMTS256               Sci2IdlX52 2.908233126220721e-19 2.908294598544211e-19        0.000000     0.0021
NRCB4_GRISMTS256               Sci2IdlX53 -1.355722513624398e-20 -1.368154613711118e-20        0.000000     0.9087
NRCB4_GRISMTS256               Sci2IdlX54 1.455974540642815e-19 1.456020321908553e-19        0.000000     0.0031
NRCB4_GRISMTS256               Sci2IdlX55 -1.578485012445938e-21 -1.63577674888297e-21        0.000000     3.5024
NRCB4_GRISMTS256               Sci2IdlY10 0.0001739452500805612 0.0001804016576750519        0.000006     3.5789
NRCB4_GRISMTS256               Sci2IdlY11   0.03170261442475967   0.03170758520607714        0.000005     0.0157
NRCB4_GRISMTS256               Sci2IdlY20 5.782713631853049e-08 5.761633465139966e-08        0.000000     0.3645
NRCB4_GRISMTS256               Sci2IdlY21 -8.574950397006829e-08 -8.71902640416333e-08        0.000000     1.6524
NRCB4_GRISMTS256               Sci2IdlY22 -1.741053408709311e-07 -1.743672566175532e-07        0.000000     0.1502
NRCB4_GRISMTS256               Sci2IdlY30 1.035710316531948e-12 1.089854553703358e-12        0.000000     4.9680
NRCB4_GRISMTS256               Sci2IdlY31 1.156908374214802e-11 1.169233429437506e-11        0.000000     1.0541
